target_transcript_id,partner_transcript_id,or_threshold_target,or_threshold_partner,and_threshold
ENST00000085219.9,ENST00000371225.3,4.6189,7.7092,0.44437734025848535
ENST00000226279.7,ENST00000275493.6,3.1327,4.6877,0.7615911079092265
ENST00000027335.7,ENST00000275493.6,-2.1779,4.6877,-0.2706440829615638
ENST00000328796.4,ENST00000275493.6,-0.5973,4.6877,-0.7243512005821005
ENST00000205143.4,ENST00000318493.10,1.5465,-3.816,0.6010259997668181
ENST00000275493.6,ENST00000072516.7,4.6877,3.5362,0.7401533949921046
ENST00000275493.6,ENST00000345732.8,4.6877,-1.8836,0.8829889430955565
ENST00000275493.6,ENST00000397910.8,4.6877,-0.8084,-0.588569348380051
ENST00000275493.6,ENST00000368012.3,4.6877,2.9262,0.6119622608846187
ENST00000275493.6,ENST00000257770.7,4.6877,3.7582,0.7452725752886157
ENST00000275493.6,ENST00000254351.8,4.6877,8.1131,0.8149145774077491
ENST00000263735.8,ENST00000371225.3,7.1896,7.7092,0.9325207138304652
ENST00000261170.4,ENST00000371225.3,-2.9324,7.7092,0.954179765824195
ENST00000283249.6,ENST00000371225.3,5.2799,7.7092,0.8873802510087384
ENST00000334409.9,ENST00000371225.3,2.8055,7.7092,0.5479045987326969
ENST00000317338.16,ENST00000371225.3,4.0575,7.7092,-0.11641953610416615
ENST00000357585.3,ENST00000371225.3,4.5442,7.7092,0.4507175856799058
ENST00000352511.4,ENST00000269571.9,2.685,4.6341,0.33820826340605775
ENST00000389048.7,ENST00000269571.9,-0.7834,4.6341,-0.673103854942139
ENST00000392027.2,ENST00000269571.9,4.2495,4.6341,0.5975172999878596
ENST00000257863.8,ENST00000269571.9,-1.8836,4.6341,0.942733338758239
ENST00000300060.6,ENST00000269571.9,8.0101,4.6341,0.8623362356579054
ENST00000303714.8,ENST00000269571.9,6.483,4.6341,0.7200329265424517
ENST00000270233.10,ENST00000269571.9,8.7627,4.6341,0.942733338758239
ENST00000355983.3,ENST00000269571.9,-2.2447,4.6341,0.942733338758239
ENST00000324662.7,ENST00000381573.8,3.1685,3.8954,0.09999071581097392
ENST00000085219.9,ENST00000318424.9,4.6189,0.0718,-0.04562749124290374
ENST00000606017.1,ENST00000269571.9,9.8597,4.6341,0.942733338758239
ENST00000311330.3,ENST00000269571.9,6.5412,4.6341,0.694035316136382
ENST00000381573.8,ENST00000262262.4,3.8954,3.3675,0.5327453227905892
ENST00000381573.8,ENST00000312648.7,3.8954,4.5693,0.684572494317409
ENST00000318424.9,ENST00000263735.8,0.0718,7.1896,0.03107417986670129
ENST00000318424.9,ENST00000261170.4,0.0718,-2.9324,0.03107417986670129
ENST00000318424.9,ENST00000334409.9,0.0718,2.8055,-0.07911365013416428
ENST00000313421.11,ENST00000269571.9,3.3221,4.6341,0.5341158759866547
ENST00000265071.2,ENST00000269571.9,4.6023,4.6341,0.8256164049149645
ENST00000295522.3,ENST00000269571.9,6.3686,4.6341,0.5654202474962124
ENST00000183605.9,ENST00000269571.9,7.9256,4.6341,0.7772563469716457
ENST00000395145.3,ENST00000269571.9,6.5652,4.6341,0.7814903175046317
ENST00000397459.6,ENST00000269571.9,-0.6193,4.6341,-0.40434839383651083
ENST00000286301.7,ENST00000269571.9,5.3481,4.6341,0.7005655464236308
ENST00000360534.7,ENST00000269571.9,5.6904,4.6341,0.8623362356579054
ENST00000358432.7,ENST00000269571.9,5.5008,4.6341,0.7121398981753785
ENST00000336596.6,ENST00000269571.9,2.5972,4.6341,0.43752088826172525
ENST00000269571.9,ENST00000188790.8,4.6341,2.5238,0.5578566197412319
ENST00000269571.9,ENST00000342879.7,4.6341,0.8408,0.3800756774351045
ENST00000269571.9,ENST00000367868.3,4.6341,2.0638,0.552994547969729
ENST00000269571.9,ENST00000264039.6,4.6341,6.7136,0.7202125254352248
ENST00000269571.9,ENST00000370818.7,4.6341,7.308,0.7544665461121158
ENST00000269571.9,ENST00000258733.8,4.6341,6.6368,0.7242802349856776
ENST00000269571.9,ENST00000377741.3,4.6341,1.7489,0.5173064411190632
ENST00000269571.9,ENST00000304411.2,4.6341,5.119,0.37908962745701735
ENST00000269571.9,ENST00000357759.9,4.6341,-2.114,0.942733338758239
ENST00000269571.9,ENST00000243213.1,4.6341,2.9432,0.38146279949558637
ENST00000269571.9,ENST00000331035.8,4.6341,5.6531,0.727113678899829
ENST00000269571.9,ENST00000007722.11,4.6341,1.934,0.006103018960045568
ENST00000269571.9,ENST00000559488.5,4.6341,3.9608,0.7516708437761068
ENST00000269571.9,ENST00000200181.7,4.6341,0.4125,0.20572800357302368
ENST00000269571.9,ENST00000288135.5,4.6341,4.6747,0.6670859335945689
ENST00000269571.9,ENST00000266674.9,4.6341,2.3677,0.18592461594187462
ENST00000269571.9,ENST00000292494.10,4.6341,8.1695,0.7671348894856433
ENST00000269571.9,ENST00000295408.8,4.6341,0.8883,0.25814419807619654
ENST00000269571.9,ENST00000397747.4,4.6341,3.1971,0.6010253071852876
ENST00000269571.9,ENST00000305817.2,4.6341,-2.3147,-1.2556777675934414
ENST00000269571.9,ENST00000340058.5,4.6341,1.1577,0.1791077139914349
ENST00000269571.9,ENST00000412532.6,4.6341,5.981,0.7098624786394335
ENST00000269571.9,ENST00000382051.7,4.6341,9.7873,0.780779558955163
ENST00000269571.9,ENST00000400286.2,4.6341,2.1345,0.5457726422003417
ENST00000269571.9,ENST00000297205.6,4.6341,5.4835,0.6214907640979738
ENST00000269571.9,ENST00000263932.6,4.6341,0.03,-0.09600048824151679
ENST00000269571.9,ENST00000338469.3,4.6341,1.196,0.3049649353189349
ENST00000267101.7,ENST00000312293.8,4.1252,4.3104,0.6206840508523548
ENST00000301178.8,ENST00000371225.3,5.298,7.7092,0.7428012637279976
ENST00000331581.10,ENST00000275493.6,2.4279,4.6877,0.6337665216547977
ENST00000324662.7,ENST00000371225.3,3.1685,7.7092,0.762024407753051
ENST00000085219.9,ENST00000318493.10,4.6189,-3.816,0.697381930184805
ENST00000262262.4,ENST00000371225.3,3.3675,7.7092,0.758486271851242
ENST00000361763.8,ENST00000230419.8,4.0127,4.3385,0.7201214851763948
ENST00000355354.11,ENST00000275493.6,5.9301,4.6877,0.7587943334249787
ENST00000312648.7,ENST00000371225.3,4.5693,7.7092,0.761999653439612
ENST00000264012.8,ENST00000275493.6,-0.1828,4.6877,-0.14330511132016305
ENST00000221992.10,ENST00000275493.6,3.8085,4.6877,0.6141008495168491
ENST00000199764.6,ENST00000275493.6,8.5331,4.6877,0.8452598466725686
ENST00000295854.10,ENST00000275493.6,-0.3022,4.6877,-0.1200969677701387
ENST00000292174.4,ENST00000275493.6,3.4384,4.6877,0.6718717625120081
ENST00000275493.6,ENST00000260795.6,4.6877,6.7372,0.5596262879315865
ENST00000275493.6,ENST00000264832.7,4.6877,9.228,0.7504567149046877
ENST00000275493.6,ENST00000261023.7,4.6877,5.2235,0.6953394931444742
ENST00000275493.6,ENST00000361699.8,4.6877,-9.9658,-5.235788588841022
ENST00000275493.6,ENST00000347624.3,4.6877,2.0289,0.5288477839100377
ENST00000275493.6,ENST00000333039.2,4.6877,7.2566,0.4851475823616945
ENST00000275493.6,ENST00000231423.7,4.6877,-3.0469,0.8829889430955565
ENST00000275493.6,ENST00000344956.8,4.6877,2.8482,0.6957884215360509
ENST00000275493.6,ENST00000311161.11,4.6877,1.9111,0.4346976016684046
ENST00000275493.6,ENST00000338663.11,4.6877,7.5872,0.8269698054210852
ENST00000275493.6,ENST00000305366.7,4.6877,8.9156,0.7268144150386086
ENST00000275493.6,ENST00000377507.7,4.6877,-1.3183,-3.5774762550881958
ENST00000263735.8,ENST00000318493.10,7.1896,-3.816,0.9546420225196516
ENST00000261170.4,ENST00000318493.10,-2.9324,-3.816,4.997392438070404
ENST00000283249.6,ENST00000318493.10,5.2799,-3.816,0.9394338380513494
ENST00000318493.10,ENST00000334409.9,-3.816,2.8055,0.762965380326888
ENST00000318493.10,ENST00000317338.16,-3.816,4.0575,0.8488848905811959
ENST00000318493.10,ENST00000357585.3,-3.816,4.5442,0.7982503908514412
ENST00000272928.3,ENST00000269571.9,6.1169,4.6341,0.6624548980391627
ENST00000241416.11,ENST00000269571.9,1.0222,4.6341,0.3776548132476198
ENST00000466936.5,ENST00000269571.9,1.1577,4.6341,0.4933680527300837
ENST00000337539.11,ENST00000269571.9,1.334,4.6341,0.45048417283749687
ENST00000306107.9,ENST00000269571.9,5.7228,4.6341,0.780779558955163
ENST00000395748.7,ENST00000269571.9,6.963,4.6341,0.6975643096806262
ENST00000269299.7,ENST00000269571.9,8.4602,4.6341,0.452376108715111
ENST00000301178.8,ENST00000318424.9,5.298,0.0718,0.03107417986670129
ENST00000378357.8,ENST00000269571.9,4.2158,4.6341,0.20326011683861
ENST00000222374.2,ENST00000269571.9,7.1389,4.6341,0.5424250161092267
ENST00000359558.6,ENST00000269571.9,0.03,4.6341,0.015729041052797148
ENST00000292301.4,ENST00000269571.9,-2.3884,4.6341,0.942733338758239
ENST00000292303.4,ENST00000269571.9,2.6161,4.6341,0.603780452926341
ENST00000246657.2,ENST00000269571.9,3.3032,4.6341,0.5818618276507445
ENST00000326306.4,ENST00000269571.9,-2.0529,4.6341,-4.6163705869125256
ENST00000357392.4,ENST00000269571.9,1.5013,4.6341,0.4104840552273395
ENST00000359156.8,ENST00000269571.9,5.7214,4.6341,0.6792110602050276
ENST00000324662.7,ENST00000318424.9,3.1685,0.0718,-0.617150991860861
ENST00000369477.1,ENST00000269571.9,0.03,4.6341,-0.027015578669929877
ENST00000381573.8,ENST00000226279.7,3.8954,3.1327,0.49760716307312297
ENST00000381573.8,ENST00000296129.5,3.8954,2.8542,0.5588277300122826
ENST00000381573.8,ENST00000027335.7,3.8954,-2.1779,-0.31662337985112643
ENST00000381573.8,ENST00000328796.4,3.8954,-0.5973,-0.8619936939121998
ENST00000381573.8,ENST00000072516.7,3.8954,3.5362,0.49172118204376275
ENST00000381573.8,ENST00000345732.8,3.8954,-1.8836,0.7567851106405299
ENST00000381573.8,ENST00000397910.8,3.8954,-0.8084,-0.588569348380051
ENST00000381573.8,ENST00000368012.3,3.8954,2.9262,0.4675408984679304
ENST00000381573.8,ENST00000257770.7,3.8954,3.7582,0.5352514910729896
ENST00000381573.8,ENST00000371079.5,3.8954,0.537,0.011268043440250227
ENST00000381573.8,ENST00000254351.8,3.8954,8.1131,0.604644356645167
ENST00000318424.9,ENST00000262262.4,0.0718,3.3675,0.03107417986670129
ENST00000318424.9,ENST00000312648.7,0.0718,4.5693,0.03107417986670129
ENST00000301573.13,ENST00000269571.9,1.8323,4.6341,0.510354788835544
ENST00000372276.7,ENST00000269571.9,3.4765,4.6341,0.5694726991618521
ENST00000263398.10,ENST00000269571.9,6.9255,4.6341,0.7738143707069778
ENST00000368045.3,ENST00000269571.9,1.5709,4.6341,0.3780146535056477
ENST00000347785.7,ENST00000269571.9,3.3633,4.6341,0.5341158759866547
ENST00000009530.11,ENST00000269571.9,9.0717,4.6341,0.780779558955163
ENST00000006750.7,ENST00000269571.9,4.1219,4.6341,0.5818618276507445
ENST00000311224.8,ENST00000269571.9,-9.9658,4.6341,0.942733338758239
ENST00000381180.7,ENST00000269571.9,0.1903,4.6341,0.164764820484275
ENST00000261769.9,ENST00000269571.9,5.4132,4.6341,0.7904947421766123
ENST00000336803.1,ENST00000269571.9,1.3167,4.6341,0.5680547731507561
ENST00000445369.2,ENST00000269571.9,4.9946,4.6341,0.2678615021564
ENST00000304361.8,ENST00000269571.9,3.1939,4.6341,0.6558831135246962
ENST00000342213.2,ENST00000269571.9,7.0267,4.6341,0.7810033363170314
ENST00000337392.9,ENST00000269571.9,4.8535,4.6341,0.7246683298362714
ENST00000367057.7,ENST00000269571.9,-0.0425,4.6341,-0.027222649244171154
ENST00000296145.5,ENST00000269571.9,-1.0559,4.6341,-1.620224029461409
ENST00000381566.5,ENST00000269571.9,0.6239,4.6341,0.23152334269261884
ENST00000308508.5,ENST00000269571.9,5.2713,4.6341,0.7151347571828122
ENST00000264723.8,ENST00000269571.9,-5.5735,4.6341,0.942733338758239
ENST00000373691.4,ENST00000269571.9,-0.7346,4.6341,-2.659666908037654
ENST00000241393.3,ENST00000269571.9,7.7272,4.6341,0.7316322661032559
ENST00000268793.4,ENST00000269571.9,-0.394,4.6341,-0.39091179680523863
ENST00000334286.7,ENST00000269571.9,6.3576,4.6341,0.7548417283749694
ENST00000359751.8,ENST00000269571.9,-3.3076,4.6341,0.942733338758239
ENST00000344849.4,ENST00000269571.9,5.6619,4.6341,0.7523598339978842
ENST00000357639.7,ENST00000269571.9,1.6327,4.6341,0.6677070033574503
ENST00000269571.9,ENST00000244869.2,4.6341,3.3206,0.5694726991618521
ENST00000269571.9,ENST00000334047.11,4.6341,6.9765,0.7239155848151111
ENST00000269571.9,ENST00000369168.4,4.6341,3.0199,0.4955890797097667
ENST00000269571.9,ENST00000336553.10,4.6341,-1.6394,-0.9195647296387706
ENST00000269571.9,ENST00000292408.8,4.6341,6.7757,0.7673529172430628
ENST00000269571.9,ENST00000282397.8,4.6341,4.812,0.6780730229911983
ENST00000269571.9,ENST00000241453.11,4.6341,3.4464,0.23050924773990214
ENST00000269571.9,ENST00000229030.4,4.6341,0.679,0.30774238782051283
ENST00000269571.9,ENST00000286201.2,4.6341,5.579,0.6020831069649037
ENST00000269571.9,ENST00000355422.10,4.6341,-1.9379,-4.357769282662469
ENST00000269571.9,ENST00000382487.4,4.6341,-3.1714,0.942733338758239
ENST00000269571.9,ENST00000228887.5,4.6341,-1.2828,-2.0259001895135818
ENST00000269571.9,ENST00000339252.7,4.6341,-0.5543,-395.92857142857144
ENST00000269571.9,ENST00000376802.2,4.6341,2.0844,0.24738940573381432
ENST00000269571.9,ENST00000374982.5,4.6341,3.9108,0.5694373841890363
ENST00000269571.9,ENST00000360004.5,4.6341,10.1602,0.760329899167032
ENST00000269571.9,ENST00000268035.10,4.6341,3.0688,0.7427170640410122
ENST00000269571.9,ENST00000256876.10,4.6341,0.2998,0.1520900974025974
ENST00000269571.9,ENST00000303115.7,4.6341,6.8912,0.7341915849475871
ENST00000269571.9,ENST00000369304.7,4.6341,3.0305,0.6764179347383839
ENST00000269571.9,ENST00000262407.5,4.6341,4.3017,0.6200870697371632
ENST00000269571.9,ENST00000263087.8,4.6341,2.5288,0.5687203791469194
ENST00000269571.9,ENST00000302278.7,4.6341,8.4338,0.787323142863391
ENST00000269571.9,ENST00000296181.8,4.6341,6.086,0.7429408414028805
ENST00000269571.9,ENST00000222573.4,4.6341,4.0935,0.7736722736722736
ENST00000269571.9,ENST00000263923.4,4.6341,5.6832,0.7496844826275374
ENST00000269571.9,ENST00000332556.4,4.6341,7.9342,0.8633667441410033
ENST00000269571.9,ENST00000347609.8,4.6341,-9.9658,0.942733338758239
ENST00000269571.9,ENST00000264036.5,4.6341,7.9453,0.7344285509060685
ENST00000269571.9,ENST00000421350.1,4.6341,3.1261,0.5673569859223695
ENST00000269571.9,ENST00000252229.6,4.6341,1.2636,0.24075811237675893
ENST00000269571.9,ENST00000569591.2,4.6341,6.4978,0.7461200701486044
ENST00000269571.9,ENST00000382862.7,4.6341,3.1228,0.6641508666286923
ENST00000269571.9,ENST00000296474.7,4.6341,1.6604,0.6909838066563592
ENST00000269571.9,ENST00000478191.1,4.6341,-3.458,0.942733338758239
ENST00000269571.9,ENST00000306151.8,4.6341,-9.9658,0.942733338758239
ENST00000269571.9,ENST00000316851.11,4.6341,6.139,0.5455668784253296
ENST00000269571.9,ENST00000263388.6,4.6341,6.1645,0.7406013508015297
ENST00000269571.9,ENST00000328963.9,4.6341,4.4647,0.49172023761087147
ENST00000269571.9,ENST00000261799.8,4.6341,7.4625,0.7588493774920659
ENST00000269571.9,ENST00000221264.8,4.6341,1.4065,0.37439986980226214
ENST00000269571.9,ENST00000379440.8,4.6341,6.4281,0.5588434223875549
ENST00000269571.9,ENST00000447510.6,4.6341,2.7029,0.8078068823831536
ENST00000269571.9,ENST00000292513.3,4.6341,4.7819,0.8226115578517561
ENST00000269571.9,ENST00000245457.5,4.6341,3.3321,0.6704980063471396
ENST00000269571.9,ENST00000348564.10,4.6341,6.5905,0.7290869883635771
ENST00000269571.9,ENST00000460933.5,4.6341,4.783,0.7764464154935307
ENST00000269571.9,ENST00000368055.1,4.6341,-1.685,0.942733338758239
ENST00000269571.9,ENST00000359331.8,4.6341,1.8078,0.4604320937423712
ENST00000269571.9,ENST00000400906.1,4.6341,-3.816,0.942733338758239
ENST00000269571.9,ENST00000269187.9,4.6341,4.839,0.695211066548841
ENST00000269571.9,ENST00000280612.9,4.6341,3.3675,0.4889535356823175
ENST00000269571.9,ENST00000336904.7,4.6341,5.8748,0.31461062739034906
ENST00000269571.9,ENST00000287908.7,4.6341,3.0602,0.552994547969729
ENST00000269571.9,ENST00000360110.8,4.6341,5.5717,0.7098624786394335
ENST00000269571.9,ENST00000284240.9,4.6341,8.0469,0.6532671494832776
ENST00000269571.9,ENST00000383671.7,4.6341,2.0147,0.5326918382293107
ENST00000269571.9,ENST00000272771.9,4.6341,4.5748,0.3156074538204898
ENST00000269571.9,ENST00000276431.8,4.6341,5.2064,0.7016437464399055
ENST00000269571.9,ENST00000326577.8,4.6341,7.2524,0.7739439611798117
ENST00000269571.9,ENST00000328596.10,4.6341,-0.7108,-0.4341028459753268
ENST00000269571.9,ENST00000379236.3,4.6341,4.1036,0.6083562129956482
ENST00000269571.9,ENST00000372276.7,4.6341,3.4765,0.5694726991618521
ENST00000269571.9,ENST00000293825.10,4.6341,5.8543,0.8211128362749135
ENST00000269571.9,ENST00000367351.3,4.6341,3.0038,0.6298519000732361
ENST00000269571.9,ENST00000302273.2,4.6341,-9.9658,0.942733338758239
ENST00000269571.9,ENST00000328189.7,4.6341,2.1862,0.6529416551387419
ENST00000267101.7,ENST00000256999.6,4.1252,3.2557,0.5326762623408569
ENST00000352511.4,ENST00000275493.6,2.685,4.6877,0.3585300156341238
ENST00000392027.2,ENST00000275493.6,4.2495,4.6877,0.6399933228117033
ENST00000257863.8,ENST00000275493.6,-1.8836,4.6877,0.8829889430955565
ENST00000300060.6,ENST00000275493.6,8.0101,4.6877,0.813911311831016
ENST00000303714.8,ENST00000275493.6,6.483,4.6877,0.7368381397276271
ENST00000270233.10,ENST00000275493.6,8.7627,4.6877,0.7825701459034792
ENST00000316448.9,ENST00000275493.6,9.7188,4.6877,0.8056084359835759
ENST00000355983.3,ENST00000275493.6,-2.2447,4.6877,0.8829889430955565
ENST00000324662.7,ENST00000318493.10,3.1685,-3.816,0.9805650976387212
ENST00000606017.1,ENST00000275493.6,9.8597,4.6877,0.5854131741038632
ENST00000311330.3,ENST00000275493.6,6.5412,4.6877,0.7453709808058165
ENST00000262262.4,ENST00000318493.10,3.3675,-3.816,0.8153358190886639
ENST00000226279.7,ENST00000371225.3,3.1327,7.7092,0.7582493749535857
ENST00000313421.11,ENST00000275493.6,3.3221,4.6877,0.5610003379520108
ENST00000312648.7,ENST00000318493.10,4.5693,-3.816,0.8791511140185477
ENST00000296129.5,ENST00000371225.3,2.8542,7.7092,0.8152760718672342
ENST00000027335.7,ENST00000371225.3,-2.1779,7.7092,-0.2876439959737048
ENST00000265071.2,ENST00000275493.6,4.6023,4.6877,0.5854131741038632
ENST00000295522.3,ENST00000275493.6,6.3686,4.6877,0.768652639906572
ENST00000183605.9,ENST00000275493.6,7.9256,4.6877,0.8491212868955904
ENST00000395145.3,ENST00000275493.6,6.5652,4.6877,0.6330676886373442
ENST00000328796.4,ENST00000371225.3,-0.5973,7.7092,-0.7510308028134852
ENST00000397459.6,ENST00000275493.6,-0.6193,4.6877,-0.40434839383651083
ENST00000286301.7,ENST00000275493.6,5.3481,4.6877,0.7063340823117837
ENST00000360534.7,ENST00000275493.6,5.6904,4.6877,0.66873480875016
ENST00000275493.6,ENST00000358432.7,4.6877,5.5008,0.7651867311766751
ENST00000275493.6,ENST00000336596.6,4.6877,2.5972,0.39004313511273514
ENST00000275493.6,ENST00000188790.8,4.6877,2.5238,0.6400384260392924
ENST00000275493.6,ENST00000342879.7,4.6877,0.8408,0.43474663908996897
ENST00000275493.6,ENST00000367868.3,4.6877,2.0638,0.6232929608770178
ENST00000275493.6,ENST00000264039.6,4.6877,6.7136,0.6489310925214158
ENST00000275493.6,ENST00000370818.7,4.6877,7.308,0.7867148884870404
ENST00000275493.6,ENST00000258733.8,4.6877,6.6368,0.7661552653299024
ENST00000275493.6,ENST00000377741.3,4.6877,1.7489,0.5547288515511687
ENST00000275493.6,ENST00000304411.2,4.6877,5.119,0.5483949376934419
ENST00000275493.6,ENST00000357759.9,4.6877,-2.114,0.8829889430955565
ENST00000275493.6,ENST00000243213.1,4.6877,2.9432,0.3942390655074003
ENST00000275493.6,ENST00000331035.8,4.6877,5.6531,0.7451826178681082
ENST00000275493.6,ENST00000007722.11,4.6877,1.934,0.28278927838158563
ENST00000275493.6,ENST00000559488.5,4.6877,3.9608,0.6649023338167981
ENST00000275493.6,ENST00000200181.7,4.6877,0.4125,0.20572800357302368
ENST00000275493.6,ENST00000288135.5,4.6877,4.6747,0.6853020399706152
ENST00000275493.6,ENST00000266674.9,4.6877,2.3677,0.26493247188683156
ENST00000275493.6,ENST00000292494.10,4.6877,8.1695,0.7844350340838669
ENST00000275493.6,ENST00000295408.8,4.6877,0.8883,0.25814419807619654
ENST00000275493.6,ENST00000397747.4,4.6877,3.1971,0.6371940404398724
ENST00000275493.6,ENST00000305817.2,4.6877,-2.3147,-1.1786841837254305
ENST00000275493.6,ENST00000340058.5,4.6877,1.1577,0.2884479861224047
ENST00000275493.6,ENST00000412532.6,4.6877,5.981,0.794134608622266
ENST00000275493.6,ENST00000382051.7,4.6877,9.7873,0.8720073838271581
ENST00000275493.6,ENST00000400286.2,4.6877,2.1345,0.5938347555731958
ENST00000275493.6,ENST00000297205.6,4.6877,5.4835,0.7164328069042446
ENST00000275493.6,ENST00000263932.6,4.6877,0.03,0.008272210886229528
ENST00000275493.6,ENST00000338469.3,4.6877,1.196,0.33416221955240144
ENST00000072516.7,ENST00000371225.3,3.5362,7.7092,0.629122490412813
ENST00000345732.8,ENST00000371225.3,-1.8836,7.7092,0.954179765824195
ENST00000397910.8,ENST00000371225.3,-0.8084,7.7092,-0.588569348380051
ENST00000257770.7,ENST00000371225.3,3.7582,7.7092,0.6550391975238913
ENST00000371079.5,ENST00000371225.3,0.537,7.7092,0.28804376977954194
ENST00000254351.8,ENST00000371225.3,8.1131,7.7092,0.845867242990128
ENST00000331581.10,ENST00000381573.8,2.4279,3.8954,0.10518440522042727
ENST00000381573.8,ENST00000264012.8,3.8954,-0.1828,-0.5758858576356225
ENST00000381573.8,ENST00000221992.10,3.8954,3.8085,0.4567567121569663
ENST00000381573.8,ENST00000199764.6,3.8954,8.5331,0.6784139257474792
ENST00000381573.8,ENST00000292174.4,3.8954,3.4384,0.6329237510120493
ENST00000381573.8,ENST00000260795.6,3.8954,6.7372,0.3504261940197538
ENST00000381573.8,ENST00000264832.7,3.8954,9.228,0.7079439706253763
ENST00000381573.8,ENST00000261023.7,3.8954,5.2235,0.5714257960484137
ENST00000381573.8,ENST00000361699.8,3.8954,-9.9658,-5.235788588841022
ENST00000381573.8,ENST00000347624.3,3.8954,2.0289,0.38622538703260584
ENST00000381573.8,ENST00000333039.2,3.8954,7.2566,0.196480811788201
ENST00000381573.8,ENST00000231423.7,3.8954,-3.0469,0.7567851106405299
ENST00000381573.8,ENST00000344956.8,3.8954,2.8482,0.5466361004798631
ENST00000381573.8,ENST00000311161.11,3.8954,1.9111,0.22365123462786313
ENST00000381573.8,ENST00000305366.7,3.8954,8.9156,0.7020630680730415
ENST00000381573.8,ENST00000377507.7,3.8954,-1.3183,-3.5774762550881958
ENST00000318424.9,ENST00000226279.7,0.0718,3.1327,0.03107417986670129
ENST00000318424.9,ENST00000296129.5,0.0718,2.8542,0.03107417986670129
ENST00000318424.9,ENST00000027335.7,0.0718,-2.1779,-0.6227833629506281
ENST00000318424.9,ENST00000328796.4,0.0718,-0.5973,-2.990419597380548
ENST00000318424.9,ENST00000072516.7,0.0718,3.5362,-0.0313771314810006
ENST00000318424.9,ENST00000345732.8,0.0718,-1.8836,0.03107417986670129
ENST00000318424.9,ENST00000397910.8,0.0718,-0.8084,-2.937750273025119
ENST00000318424.9,ENST00000368012.3,0.0718,2.9262,-0.22206353328139877
ENST00000318424.9,ENST00000257770.7,0.0718,3.7582,-0.009601698935905836
ENST00000318424.9,ENST00000371079.5,0.0718,0.537,-0.8325913211393016
ENST00000318424.9,ENST00000254351.8,0.0718,8.1131,0.03107417986670129
ENST00000205143.4,ENST00000267101.7,1.5465,4.1252,0.42142805547529616
ENST00000267101.7,ENST00000369750.3,4.1252,0.2154,0.09065656565656567
ENST00000256999.6,ENST00000337604.6,3.2557,2.8321,-0.02767343682478476
ENST00000312293.8,ENST00000230419.8,4.3104,4.3385,0.6529694061187762
ENST00000272928.3,ENST00000275493.6,6.1169,4.6877,0.6979418640792444
ENST00000241416.11,ENST00000275493.6,1.0222,4.6877,0.3778580024067389
ENST00000466936.5,ENST00000275493.6,1.1577,4.6877,0.5474708792085529
ENST00000337539.11,ENST00000275493.6,1.334,4.6877,0.499350147864906
ENST00000306107.9,ENST00000275493.6,5.7228,4.6877,0.863531051630281
ENST00000263574.9,ENST00000275493.6,8.2855,4.6877,0.8313648516024231
ENST00000395748.7,ENST00000275493.6,6.963,4.6877,0.7788995837179077
ENST00000269299.7,ENST00000275493.6,8.4602,4.6877,0.8520785850176118
ENST00000331581.10,ENST00000371225.3,2.4279,7.7092,0.27561452583112606
ENST00000222374.2,ENST00000275493.6,7.1389,4.6877,0.5596262879315865
ENST00000359558.6,ENST00000275493.6,0.03,4.6877,0.015729041052797148
ENST00000292301.4,ENST00000275493.6,-2.3884,4.6877,0.8829889430955565
ENST00000292303.4,ENST00000275493.6,2.6161,4.6877,0.6199266789735056
ENST00000246657.2,ENST00000275493.6,3.3032,4.6877,0.5582512384863153
ENST00000326306.4,ENST00000275493.6,-2.0529,4.6877,-4.6163705869125256
ENST00000357392.4,ENST00000275493.6,1.5013,4.6877,0.47654796487906775
ENST00000359156.8,ENST00000275493.6,5.7214,4.6877,0.7173802482623518
ENST00000369477.1,ENST00000275493.6,0.03,4.6877,0.014119640419823977
ENST00000301573.13,ENST00000275493.6,1.8323,4.6877,0.5518692035567453
ENST00000226279.7,ENST00000318493.10,3.1327,-3.816,0.8060258323470384
ENST00000372276.7,ENST00000275493.6,3.4765,4.6877,0.5828773482409182
ENST00000263398.10,ENST00000275493.6,6.9255,4.6877,0.8084725649381226
ENST00000355354.11,ENST00000371225.3,5.9301,7.7092,0.7643943450012299
ENST00000368045.3,ENST00000275493.6,1.5709,4.6877,0.3996387503816017
ENST00000347785.7,ENST00000275493.6,3.3633,4.6877,0.5819152227722773
ENST00000257857.8,ENST00000275493.6,8.4384,4.6877,0.863531051630281
ENST00000009530.11,ENST00000275493.6,9.0717,4.6877,0.8197555049068544
ENST00000006750.7,ENST00000275493.6,4.1219,4.6877,0.5508297387406054
ENST00000311224.8,ENST00000275493.6,-9.9658,4.6877,0.8829889430955565
ENST00000381180.7,ENST00000275493.6,0.1903,4.6877,0.17654698951665274
ENST00000296129.5,ENST00000318493.10,2.8542,-3.816,0.8152760718672342
ENST00000261769.9,ENST00000275493.6,5.4132,4.6877,0.8285332178040647
ENST00000027335.7,ENST00000318493.10,-2.1779,-3.816,-0.2706440829615638
ENST00000264012.8,ENST00000371225.3,-0.1828,7.7092,-0.14330511132016305
ENST00000221992.10,ENST00000371225.3,3.8085,7.7092,0.6284757174210795
ENST00000199764.6,ENST00000371225.3,8.5331,7.7092,0.855188609701131
